timestamp,activity,acc_x,acc_y,acc_z
1775352991584,Running,3.9000,-15.0000,2.8000
1775352991601,Running,-2.1000,-9.5000,-10.9000
1775352991618,Running,-1.6000,-7.5000,-10.0000
1775352991634,Running,0.0000,-6.3000,0.7000
1775352991651,Running,2.2000,-5.1000,11.3000
1775352991668,Running,3.1000,-3.4000,10.8000
1775352991684,Running,0.9000,0.1000,4.2000
1775352991701,Running,-2.3000,4.1000,4.3000
1775352991718,Running,-2.9000,6.2000,4.8000
1775352991735,Running,-3.4000,7.6000,5.3000
1775352991751,Running,-4.9000,9.8000,4.1000
1775352991768,Running,-7.2000,12.9000,1.5000
1775352991784,Running,-7.5000,13.5000,3.5000
1775352991801,Running,-1.6000,9.7000,3.3000
1775352991818,Running,2.1000,6.6000,2.9000
1775352991834,Running,2.7000,0.5000,-1.4000
1775352991851,Running,2.4000,-6.1000,-4.6000
1775352991868,Running,4.1000,-13.2000,-3.2000
1775352991884,Running,5.3000,-19.8000,-3.9000
1775352991901,Running,4.5000,-22.6000,-8.3000
1775352991918,Running,-0.3000,-11.8000,-0.6000
1775352991934,Running,-0.6000,-10.9000,3.4000
1775352991951,Running,0.3000,-10.2000,2.2000
1775352991968,Running,1.5000,-8.9000,1.8000
1775352991984,Running,3.7000,-6.1000,-0.3000
1775352992001,Running,5.9000,-2.4000,-3.6000
1775352992017,Running,8.4000,5.4000,-5.8000
1775352992034,Running,9.0000,7.9000,-7.0000
1775352992051,Running,9.4000,9.7000,-8.5000
1775352992068,Running,8.4000,11.0000,-8.5000
1775352992084,Running,4.6000,12.4000,-5.8000
1775352992101,Running,-0.2000,13.5000,-1.6000
1775352992118,Running,-10.4000,6.8000,4.9000
1775352992134,Running,-10.3000,1.2000,-2.0000
1775352992151,Running,-7.6000,0.5000,-10.0000
1775352992168,Running,0.2000,3.2000,-13.8000
1775352992184,Running,12.2000,0.5000,18.2000
1775352992201,Running,15.2000,-7.8000,27.4000
1775352992218,Running,12.5000,-6.8000,-14.4000
1775352992234,Running,6.1000,-0.1000,-6.8000
1775352992251,Running,4.6000,-1.3000,-3.8000
1775352992267,Running,3.7000,-6.4000,-0.1000
1775352992284,Running,2.5000,-13.1000,1.9000
1775352992301,Running,0.3000,-16.4000,-2.7000
1775352992318,Running,-2.3000,-10.5000,-10.0000
1775352992334,Running,-1.3000,-7.6000,-6.9000
1775352992351,Running,0.2000,-6.3000,4.3000
